,Algorithm,params,mean_test_score
16,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
17,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
18,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
19,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
20,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
21,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
22,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
23,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
24,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
25,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
26,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
27,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
28,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
29,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
30,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5505853931601957
31,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.22553612270306517
32,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5505853931601957
33,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.22553612270306517
34,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5505853931601957
35,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.22553612270306517
36,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5505853931601957
37,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.22553612270306517
38,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5505853931601957
39,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.22553612270306517
40,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5696322421950091
41,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.287433261983333
42,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5696322421950091
43,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.287433261983333
44,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5696322421950091
45,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.287433261983333
46,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5696322421950091
47,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.287433261983333
48,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5696322421950091
49,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.287433261983333
50,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
51,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
52,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
53,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
54,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
55,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
56,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
57,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
58,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
59,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
60,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
61,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
62,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
63,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
64,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
65,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
66,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
67,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
68,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
69,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
70,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
71,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
72,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
73,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
74,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
75,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
76,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
77,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
78,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
79,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
80,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
81,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
82,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
83,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
84,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
85,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
86,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
87,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
88,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
89,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
90,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
91,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
92,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
93,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
94,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
95,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
96,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
97,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
98,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5302075347645685
99,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.20598029798359557
100,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5715696903991476
101,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.2882138869727216
102,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5715696903991476
103,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.2882138869727216
104,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5715696903991476
105,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.2882138869727216
106,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5715696903991476
107,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.2882138869727216
108,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5715696903991476
109,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.2882138869727216
110,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
111,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
112,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
113,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
114,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
115,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
116,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
117,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
118,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.4716777427427591
119,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.034726426199956736
120,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
121,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
122,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
123,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
124,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
125,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
126,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
127,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
128,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5253297337280756
129,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.20589975308396516
130,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5505853931601957
131,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.22553612270306517
132,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5505853931601957
133,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.22553612270306517
134,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5505853931601957
135,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.22553612270306517
136,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5505853931601957
137,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.22553612270306517
138,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5505853931601957
139,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.22553612270306517
140,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5611038853216703
141,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.22609252706427663
142,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5611038853216703
143,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.22609252706427663
144,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5611038853216703
145,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.22609252706427663
146,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5611038853216703
147,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.22609252706427663
148,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5611038853216703
