,Algorithm,params,mean_test_score
11,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
12,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
13,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
14,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
15,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
16,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
17,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
18,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
19,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
20,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
21,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
22,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
23,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
24,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
25,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
26,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
27,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
28,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
29,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
30,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.6647640920750367
31,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.5819718905214414
32,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.6647640920750367
33,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.5819718905214414
34,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.6647640920750367
35,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.5819718905214414
36,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.6647640920750367
37,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.5819718905214414
38,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.6647640920750367
39,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.5819718905214414
40,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.6791608374976505
41,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.6241596620073482
42,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.6791608374976505
43,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.6241596620073482
44,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.6791608374976505
45,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.6241596620073482
46,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.6791608374976505
47,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.6241596620073482
48,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.6791608374976505
49,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 5, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.6241596620073482
50,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
51,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
52,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
53,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
54,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
55,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
56,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
57,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
58,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
59,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': None, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
60,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
61,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
62,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
63,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
64,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
65,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
66,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
67,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
68,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
69,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
70,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
71,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
72,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
73,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
74,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
75,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
76,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
77,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
78,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
79,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
80,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
81,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
82,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
83,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
84,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
85,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
86,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
87,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
88,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
89,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
90,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
91,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
92,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
93,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
94,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
95,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
96,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
97,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
98,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.650604499255219
99,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 2, 'max_leaf_nodes': 5, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.5560078058341423
100,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.6846820544963363
101,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.6139104964493581
102,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.6846820544963363
103,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.6139104964493581
104,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.6846820544963363
105,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.6139104964493581
106,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.6846820544963363
107,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.6139104964493581
108,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.6846820544963363
109,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': None, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.6139104964493581
110,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
111,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
112,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
113,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
114,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
115,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
116,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
117,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
118,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.5292143134751525
119,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 2, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.4843378077688453
120,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
121,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
122,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
123,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
124,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
125,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
126,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
127,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
128,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.6452063355652295
129,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.551328367495506
130,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.6647640920750367
131,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.5819718905214414
132,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.6647640920750367
133,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.5819718905214414
134,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.6647640920750367
135,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.5819718905214414
136,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.6647640920750367
137,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.5819718905214414
138,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.6647640920750367
139,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'random'}",0.5819718905214414
140,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.6755761218641018
141,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.5852228280264977
142,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'best'}",0.6755761218641018
143,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 3, 'random_state': 42, 'splitter': 'random'}",0.5852228280264977
144,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.6755761218641018
145,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.5852228280264977
146,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'}",0.6755761218641018
147,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'}",0.5852228280264977
148,Decision Tree Regressor,"{'criterion': 'squared_error', 'max_depth': 3, 'max_leaf_nodes': 5, 'min_samples_split': 6, 'random_state': 42, 'splitter': 'best'}",0.6755761218641018
