,Algorithm,params,mean_test_score
59,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'n_estimators': 1000, 'random_state': 42}",0.530549606897553
60,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 42}",0.5304794299678834
61,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'n_estimators': 500, 'random_state': 42}",0.5304328015185973
62,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'n_estimators': 1000, 'random_state': 42}",0.530549606897553
63,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.5565703326281708
64,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",0.5564450116919933
65,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 42}",0.5566075522752592
66,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.5565703326281708
67,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'n_estimators': 500, 'random_state': 42}",0.5564450116919933
68,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'n_estimators': 1000, 'random_state': 42}",0.5566075522752592
69,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 42}",0.5565703326281708
70,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'n_estimators': 500, 'random_state': 42}",0.5564450116919933
71,Random Forest Regressor,"{'max_depth': 3, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'n_estimators': 1000, 'random_state': 42}",0.5566075522752592
72,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.6344553145947632
73,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",0.6349942558323749
74,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 42}",0.6349669553086095
75,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.6344553145947632
76,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 500, 'random_state': 42}",0.6349942558323749
77,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 1000, 'random_state': 42}",0.6349669553086095
78,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 42}",0.6344553145947632
79,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 500, 'random_state': 42}",0.6349942558323749
80,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 1000, 'random_state': 42}",0.6349669538007099
81,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.47343377347132004
82,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",0.4734157386750348
83,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 42}",0.4733965124992469
84,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.47343377347132004
85,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'n_estimators': 500, 'random_state': 42}",0.4734157386750348
86,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'n_estimators': 1000, 'random_state': 42}",0.4733965124992469
87,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 42}",0.47343377347132004
88,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'n_estimators': 500, 'random_state': 42}",0.4734157386750348
89,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'n_estimators': 1000, 'random_state': 42}",0.4733965124992469
90,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.5304794299678834
91,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",0.5304328015185973
92,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 42}",0.530549606897553
93,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.5304794299678834
94,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'n_estimators': 500, 'random_state': 42}",0.5304328015185973
95,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'n_estimators': 1000, 'random_state': 42}",0.530549606897553
96,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 42}",0.5304794299678834
97,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'n_estimators': 500, 'random_state': 42}",0.5304328015185973
98,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'n_estimators': 1000, 'random_state': 42}",0.530549606897553
99,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.5565703326281708
100,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",0.5564450116919933
101,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 42}",0.5566075522752592
102,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.5565703326281708
103,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'n_estimators': 500, 'random_state': 42}",0.5564450116919933
104,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'n_estimators': 1000, 'random_state': 42}",0.5566075522752592
105,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 42}",0.5565703326281708
106,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'n_estimators': 500, 'random_state': 42}",0.5564450116919933
107,Random Forest Regressor,"{'max_depth': 4, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'n_estimators': 1000, 'random_state': 42}",0.5566075522752592
108,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.6792244639282222
109,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",0.6796900471858159
110,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 42}",0.6795568699289388
111,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.6792222504023563
112,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 500, 'random_state': 42}",0.6796869060549866
113,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': None, 'min_samples_split': 3, 'n_estimators': 1000, 'random_state': 42}",0.679553329593447
114,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 42}",0.6792153208551353
115,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 500, 'random_state': 42}",0.6796785165676938
116,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': None, 'min_samples_split': 4, 'n_estimators': 1000, 'random_state': 42}",0.6795475814032983
117,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.47343377347132004
118,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",0.4734157386750348
119,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 2, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 42}",0.4733965124992469
120,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.47343377347132004
121,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'n_estimators': 500, 'random_state': 42}",0.4734157386750348
122,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 2, 'min_samples_split': 3, 'n_estimators': 1000, 'random_state': 42}",0.4733965124992469
123,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 42}",0.47343377347132004
124,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'n_estimators': 500, 'random_state': 42}",0.4734157386750348
125,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 2, 'min_samples_split': 4, 'n_estimators': 1000, 'random_state': 42}",0.4733965124992469
126,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.5304794299678834
127,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",0.5304328015185973
128,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 3, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 42}",0.530549606897553
129,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.5304794299678834
130,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'n_estimators': 500, 'random_state': 42}",0.5304328015185973
131,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 3, 'min_samples_split': 3, 'n_estimators': 1000, 'random_state': 42}",0.530549606897553
132,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 42}",0.5304794299678834
133,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'n_estimators': 500, 'random_state': 42}",0.5304328015185973
134,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 3, 'min_samples_split': 4, 'n_estimators': 1000, 'random_state': 42}",0.530549606897553
135,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.5565703326281708
136,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",0.5564450116919933
137,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 42}",0.5566075522752592
138,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.5565703326281708
139,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'n_estimators': 500, 'random_state': 42}",0.5564450116919933
140,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 4, 'min_samples_split': 3, 'n_estimators': 1000, 'random_state': 42}",0.5566075522752592
141,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 42}",0.5565703326281708
142,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'n_estimators': 500, 'random_state': 42}",0.5564450116919933
143,Random Forest Regressor,"{'max_depth': 5, 'max_leaf_nodes': 4, 'min_samples_split': 4, 'n_estimators': 1000, 'random_state': 42}",0.5566075522752592
